"gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","numAdminTickets","numTechTickets","Churn","predicted_probability","y"
"2","1","1","1",52,"2","1","1","3","1","3","1","1","1","2","1","3",53.75,2790.65,0,0,"1",0.00343044837023044,"0"
"1","1","2","2",72,"2","3","3","2","2","2","2","2","2","3","1","2",24.25,1784.5,0,0,"1",0.0001030118059892,"0"
"1","1","2","1",72,"1","2","1","1","3","3","1","3","3","3","2","3",54.2,3937.45,0,7,"2",0.89704646018318,"0"
"2","1","2","2",52,"1","2","1","3","1","3","1","1","3","2","1","1",44.25,2276.1,0,0,"1",0.00416217543660883,"0"
"1","1","1","1",41,"2","1","1","1","1","1","3","1","1","2","1","1",50.05,2029.05,0,0,"1",0.0127095895143814,"0"
"2","1","1","1",41,"2","1","3","2","2","2","2","2","2","3","1","4",20.15,802.35,0,0,"1",0.000935028157974067,"0"
"1","1","1","1",6,"2","1","2","1","1","1","1","1","1","1","2","4",69.25,418.4,0,0,"2",0.64883016409385,"0"
"2","1","2","2",67,"2","3","1","3","3","3","3","1","1","2","2","2",69.35,4653.25,0,0,"1",0.000579743263041751,"0"
"1","1","2","2",16,"2","1","3","2","2","2","2","2","2","1","1","4",19.35,275.9,0,0,"1",0.0729442063087341,"0"
"2","1","1","1",17,"2","1","3","2","2","2","2","2","2","3","1","4",19.15,343.45,0,0,"1",0.00706266115453248,"0"
"2","1","2","1",35,"2","1","1","3","3","3","1","1","1","1","1","4",61,2130.45,0,0,"1",0.0124773693555543,"0"
"1","1","2","2",58,"2","1","3","2","2","2","2","2","2","3","1","2",20.5,1191.4,4,0,"1",0.000186138023204587,"0"
"2","1","1","1",1,"2","1","1","1","1","3","1","1","1","1","2","3",50.5,50.5,0,0,"2",0.551700931500216,"0"
"2","1","2","2",52,"1","2","1","1","3","3","3","3","1","3","1","4",50.2,2554,0,2,"1",0.0107365729657912,"0"
"1","1","1","1",70,"2","1","1","3","1","3","3","3","3","3","1","1",79.6,5589.45,0,0,"1",0.000111954902125007,"0"
"1","1","2","2",19,"2","3","3","2","2","2","2","2","2","3","2","1",24.9,467.7,0,0,"1",0.0133941738360443,"0"
"2","2","1","1",1,"2","3","2","1","1","1","1","1","1","1","2","3",74.4,74.4,0,0,"2",0.869070784185078,"0"
"1","1","2","2",35,"2","1","2","3","1","3","3","3","3","1","2","3",106.9,3756.45,4,0,"1",0.0502818698426568,"0"
"1","1","1","1",32,"2","3","2","1","1","3","1","3","3","1","2","3",101.35,3334.9,0,0,"1",0.232671039356188,"0"
"1","1","2","2",17,"2","1","1","3","1","1","3","1","1","1","2","2",55.35,920.5,0,0,"1",0.108284501487736,"0"
"1","1","2","2",67,"2","1","1","1","3","1","1","1","1","2","1","2",50.55,3431.75,0,0,"1",0.000893386342612771,"0"
"1","1","1","1",9,"2","1","3","2","2","2","2","2","2","1","1","1",19.5,150.35,0,0,"1",0.170912504832669,"0"
"2","1","1","2",31,"2","3","1","1","3","1","3","3","3","2","2","4",79.45,2587.7,0,4,"2",0.877263252754642,"0"
"2","1","1","1",4,"2","3","2","3","1","1","1","3","1","1","1","3",90.65,367.95,0,0,"1",0.601437316477218,"0"
"2","2","2","2",58,"2","3","2","3","3","1","3","1","1","2","2","1",89.85,5125.75,0,0,"1",0.00547822526394805,"0"
"2","1","1","1",60,"2","1","1","3","1","3","3","3","3","2","1","4",79,4801.1,3,0,"1",0.000730304564366976,"0"
"2","1","1","1",58,"2","3","2","1","1","3","3","3","3","2","2","3",104.65,6219.6,0,5,"2",0.938137811336336,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",19.55,19.55,4,0,"1",0.186422641760307,"0"
"1","1","2","2",27,"2","1","3","2","2","2","2","2","2","3","1","4",19.9,550.1,0,0,"1",0.00288667991883104,"0"
"2","2","2","2",66,"2","3","2","3","3","3","3","3","3","2","2","3",116.25,7862.25,0,0,"1",0.00234778220750073,"0"
"2","1","1","1",15,"2","3","2","3","1","1","1","3","1","1","2","1",87.75,1242.2,0,0,"1",0.448939088497562,"0"
"2","2","2","1",47,"2","3","2","1","1","3","1","3","3","1","2","3",100.05,4871.05,3,2,"2",0.610985779761401,"0"
"1","1","1","1",41,"2","3","2","3","1","1","1","1","1","1","2","2",81.3,3190.65,0,0,"1",0.071710051095647,"0"
"2","1","2","1",59,"1","2","1","1","1","1","1","3","3","1","2","3",44.3,2666.75,0,2,"1",0.254517830826463,"0"
"1","1","1","2",50,"2","1","2","1","1","1","1","1","1","3","1","2",70.35,3533.6,0,0,"1",0.0030400884981617,"0"
"2","1","2","2",17,"1","2","1","3","1","3","1","3","1","2","1","2",44.45,792.15,0,0,"1",0.0585102982789689,"0"
"2","1","2","2",6,"2","1","1","3","1","1","1","1","1","1","2","3",49.15,295.65,2,0,"1",0.318858462334934,"0"
"2","2","2","1",51,"1","2","1","1","3","1","1","1","1","1","2","2",29.45,1459.35,0,0,"1",0.0239980087619012,"0"
"2","1","1","1",44,"2","1","2","1","3","1","3","3","3","1","1","3",100.55,4398.15,0,3,"2",0.722364204572039,"0"
"2","1","2","1",49,"2","1","2","1","3","1","1","3","1","1","2","2",85.3,4297.95,0,0,"1",0.0281638300293738,"0"
"2","1","1","1",2,"2","1","2","1","3","1","1","3","3","1","1","3",95.65,167.3,0,0,"2",0.591763361889826,"0"
"2","1","2","1",59,"2","3","1","3","1","1","3","1","3","2","2","4",69.1,4096.9,0,0,"1",0.00207093400718178,"0"
"2","2","1","1",50,"2","3","1","3","3","1","1","3","1","1","2","1",70.35,3454.6,0,0,"1",0.0144404983992137,"0"
"1","1","2","2",59,"2","1","3","2","2","2","2","2","2","3","1","4",20.6,1286,0,4,"1",0.0591422514039984,"0"
"2","1","1","1",18,"2","3","2","1","1","1","1","1","1","1","1","4",74.15,1387,0,0,"1",0.381660712072034,"0"
"2","1","1","1",10,"2","3","2","1","1","1","1","1","1","1","1","3",75.05,786.3,0,0,"1",0.630610365046349,"0"
"2","1","2","1",14,"2","1","1","1","1","1","1","1","1","2","1","3",44.6,641.25,0,0,"1",0.135304802436739,"0"
"2","1","1","1",35,"2","1","3","2","2","2","2","2","2","3","1","1",21.45,705.45,0,0,"1",0.0018736296572339,"0"
"2","1","2","2",8,"2","1","1","1","1","1","1","1","1","2","2","4",43.45,345.5,5,0,"1",0.151387780267405,"0"
"2","1","2","2",18,"2","1","3","2","2","2","2","2","2","2","1","1",20.05,345.9,1,0,"1",0.0299633217973216,"0"
"1","1","2","2",60,"2","3","2","3","3","1","1","3","1","2","1","1",94.15,5811.8,5,0,"1",0.00282696673191595,"0"
"1","1","1","1",1,"2","1","2","1","1","3","1","3","3","1","1","3",94.4,94.4,3,0,"2",0.660445669898801,"0"
"1","1","1","1",6,"2","1","3","2","2","2","2","2","2","3","1","4",19.55,124.45,0,0,"1",0.0188517093398875,"0"
"1","1","1","2",19,"2","3","1","3","3","1","3","3","1","1","2","4",75.9,1375.6,0,0,"1",0.0805512471829112,"0"
"2","1","2","2",53,"2","3","1","3","3","1","3","1","1","2","1","1",64.15,3491.55,0,0,"1",0.00200086123755534,"0"
"2","2","2","1",72,"2","3","2","3","3","3","1","3","3","3","2","1",109.55,7920.7,0,0,"1",0.000405973914842697,"0"
"1","1","2","1",60,"2","3","2","1","3","3","3","3","3","3","2","2",110.8,6640.7,0,0,"1",0.000983016374919455,"0"
"1","1","1","1",1,"2","1","1","1","1","1","1","3","1","1","2","2",55,55,4,0,"2",0.486081796086564,"0"
"1","1","1","2",13,"2","1","1","1","1","3","3","1","1","1","1","4",53.45,718.1,0,0,"1",0.160091752957145,"0"
"1","1","2","2",5,"2","1","2","1","1","1","1","1","1","1","1","2",69.95,320.4,0,0,"1",0.565909418956649,"0"
"2","1","1","1",1,"2","3","2","1","1","3","1","3","3","1","2","3",101.45,101.45,0,1,"2",0.937758542077788,"0"
"2","1","2","2",13,"2","1","2","1","1","3","1","3","3","1","1","3",97,1334.45,0,0,"1",0.37430886846303,"0"
"2","1","1","1",37,"2","3","1","3","3","3","3","3","3","2","2","1",90.6,3358.65,0,0,"1",0.00851817291431385,"0"
"2","1","2","1",64,"2","1","2","3","1","1","1","1","1","1","2","4",73.55,4764,0,0,"1",0.00755148845017852,"0"
"1","1","2","1",5,"2","3","1","1","1","3","3","3","1","1","1","1",67.95,350.3,0,0,"2",0.396213240505954,"0"
"1","1","2","1",61,"2","3","2","1","3","1","3","1","3","3","2","1",94.35,5703,0,0,"1",0.00147028818974724,"0"
"1","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",69.5,69.5,0,0,"2",0.803512488290333,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","2","4",18.85,18.85,0,0,"2",0.285169012785263,"0"
"2","1","1","1",26,"2","1","3","2","2","2","2","2","2","2","1","4",19.4,525.55,0,0,"1",0.0151522678973662,"0"
"1","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",69.2,69.2,5,0,"2",0.761674263158498,"0"
"2","1","2","1",24,"2","1","3","2","2","2","2","2","2","3","1","4",19.75,483.15,0,0,"1",0.00366504761846099,"0"
"2","1","2","1",17,"1","2","1","1","1","3","3","3","3","2","1","3",54.6,934.8,0,0,"1",0.109004547177587,"0"
"1","1","1","2",26,"1","2","1","1","1","3","1","1","1","1","2","4",29.8,786.5,2,0,"1",0.143882020408041,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",69.65,69.65,0,0,"2",0.786563431330656,"0"
"2","2","2","1",40,"2","3","2","3","1","1","1","3","3","1","1","3",101.85,4086.3,0,2,"2",0.606263863953057,"0"
"2","1","1","1",52,"2","3","2","1","3","3","1","3","3","1","2","3",103.05,5364.8,0,0,"1",0.0379234071676541,"0"
"1","1","1","1",1,"2","1","2","1","3","3","1","1","1","1","2","3",82.3,82.3,0,0,"2",0.664868650823341,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","1","4",20.3,20.3,0,0,"1",0.214771986860363,"0"
"1","1","1","1",21,"1","2","1","3","1","1","3","1","1","3","1","4",35.1,770.4,0,0,"1",0.0109419133501737,"0"
"1","1","2","1",67,"2","3","2","1","3","3","1","3","3","2","2","1",105.7,6816.95,0,0,"1",0.00398705300239186,"0"
"1","1","2","2",44,"2","1","1","3","1","1","3","1","1","1","1","1",56.25,2419.55,0,0,"1",0.0109234668565905,"0"
"2","1","2","2",70,"1","2","1","1","3","3","3","3","3","2","1","3",60.35,4138.7,0,0,"1",0.000892345257646596,"0"
"2","1","1","1",3,"2","1","2","1","1","1","1","3","1","1","1","3",79.25,267.6,0,0,"2",0.689578775172784,"0"
"2","1","2","2",56,"2","1","1","3","3","3","1","1","1","3","2","1",59.8,3457.45,1,0,"1",0.000336189600087175,"0"
"1","1","1","1",13,"2","3","2","1","1","1","1","1","3","1","2","3",84.6,1115.2,0,0,"2",0.664511069817923,"0"
"1","1","2","2",58,"2","3","2","3","3","1","1","1","3","1","2","1",93.4,5435.6,2,5,"2",0.944833698017451,"0"
"1","1","2","2",42,"2","3","2","1","1","1","1","3","3","1","2","3",94.2,4186.3,0,5,"2",0.99511997044444,"0"
"2","2","2","1",1,"1","2","1","1","1","1","1","1","1","1","1","3",25.05,25.05,0,0,"2",0.699367391870725,"0"
"1","1","2","2",46,"2","3","2","3","1","3","3","1","3","3","1","4",99.65,4630.2,0,0,"1",0.00186013721974857,"0"
"1","1","2","2",63,"2","1","1","3","1","1","1","1","1","3","2","1",50.65,3221.25,0,0,"1",0.000390059570837201,"0"
"2","1","1","1",11,"2","1","1","1","3","3","3","1","1","1","2","3",60.9,688.5,1,0,"1",0.204098894146876,"0"
"2","1","2","2",15,"2","3","1","1","1","3","3","1","1","1","2","1",59.65,867.1,1,0,"1",0.23258826948398,"0"
"2","1","2","1",72,"1","2","1","3","3","3","3","3","3","3","2","3",64.7,4746.05,0,0,"1",0.000144047302632864,"0"
"1","1","1","1",29,"1","2","1","1","1","1","1","1","1","1","2","2",25.1,712.85,0,0,"2",0.167219608310186,"0"
"2","1","1","2",1,"2","1","1","1","1","3","1","1","1","1","1","3",48.95,48.95,0,0,"2",0.466476890723247,"0"
"1","1","2","2",6,"2","1","1","1","1","1","1","3","1","1","1","3",54.85,355.1,0,0,"1",0.405882116878876,"0"
"2","1","1","1",1,"2","1","1","1","1","1","1","1","1","1","1","3",45.3,45.3,0,0,"2",0.523075662231912,"0"
"2","1","2","2",63,"2","3","2","1","3","1","1","1","3","2","2","3",91.35,5764.7,0,0,"1",0.00654004232856638,"0"
"2","1","1","1",2,"2","1","2","1","1","3","1","1","3","1","2","3",85.85,167.3,0,0,"2",0.71874511755382,"0"
"1","1","2","2",18,"2","3","3","2","2","2","2","2","2","3","1","4",25.1,428.45,0,0,"1",0.00820431583663183,"0"
"1","1","2","1",43,"1","2","1","3","1","1","3","1","1","1","1","1",34,1505.35,0,0,"1",0.0236699720000287,"0"
"1","1","1","1",15,"1","2","1","3","3","3","3","1","1","2","1","4",45.9,693.45,0,0,"1",0.042125402605996,"0"
"2","1","1","2",10,"2","3","2","1","1","1","1","3","3","1","1","3",95.2,930.4,5,0,"2",0.528058397758051,"0"
"2","1","2","2",55,"2","1","3","2","2","2","2","2","2","3","1","4",20.5,1177.95,0,0,"1",0.000251797406509217,"0"
"2","1","1","2",49,"2","3","2","1","1","1","3","3","3","2","2","1",100.6,5069.65,0,5,"2",0.967739972940591,"0"
"2","1","2","2",6,"2","1","1","1","3","3","1","1","1","1","2","4",55.3,324.25,0,0,"2",0.241721127592164,"0"
"2","1","2","2",70,"2","1","3","2","2","2","2","2","2","3","1","2",20.35,1458.1,0,2,"1",0.00137204663119027,"0"
"2","2","1","1",2,"2","3","2","1","1","1","1","1","1","1","2","4",74.85,156.4,4,0,"2",0.767686497823247,"0"
"2","2","2","1",63,"1","2","1","3","1","1","3","1","1","2","1","1",36.1,2298.9,0,0,"1",0.00216395211336687,"0"
"1","1","1","1",25,"2","1","1","1","3","1","3","1","3","1","2","1",65.8,1679.65,0,0,"1",0.0871657881610103,"0"
"1","2","1","1",18,"2","1","3","2","2","2","2","2","2","2","1","1",20.35,369.6,0,0,"1",0.0504881561808725,"0"
"2","2","2","1",28,"2","3","2","1","3","1","3","3","3","1","2","3",105.8,2998,0,0,"1",0.230976863834347,"0"
"1","2","1","1",53,"2","1","2","3","3","1","3","1","3","2","2","4",96.75,5206.55,0,0,"1",0.0053427236203882,"0"
"2","1","1","1",35,"2","1","2","1","3","3","1","3","3","2","2","1",102.35,3626.1,0,4,"2",0.921861258567371,"0"
"2","1","1","1",1,"1","2","1","1","1","1","1","1","1","1","1","4",24.4,24.4,0,0,"1",0.566876760002814,"0"
"2","1","2","1",70,"2","3","2","3","3","3","3","3","3","2","1","2",115.65,7968.85,2,7,"2",0.94121921195324,"0"
"2","1","1","1",2,"2","1","2","1","1","3","3","1","1","1","2","3",79.85,152.45,0,0,"2",0.681316680002484,"0"
"1","1","2","1",26,"2","1","1","1","3","1","3","3","3","1","2","3",73.05,1959.5,0,0,"1",0.0932260029182028,"0"
"1","1","1","1",34,"2","1","1","3","3","1","1","1","3","2","1","3",64.35,2053.05,1,0,"1",0.011951455699663,"0"
"1","1","1","2",19,"2","1","3","2","2","2","2","2","2","3","1","4",20.5,398.55,0,0,"1",0.00576600452206624,"0"
"2","1","1","1",15,"2","3","2","1","1","1","1","1","1","1","2","4",76,1130.85,0,0,"2",0.503225768994868,"0"
"1","1","2","2",62,"2","1","1","3","1","3","1","1","1","2","1","2",54.75,3425.35,0,0,"1",0.000991224254846649,"0"
"1","2","1","1",42,"2","3","2","1","3","3","1","3","3","1","2","1",104.75,4323.45,0,4,"2",0.970959323550447,"0"
"1","1","1","1",9,"2","1","1","3","3","1","1","3","3","1","2","3",74.65,703.55,0,0,"2",0.235463151966545,"0"
"2","1","1","1",24,"2","1","1","3","1","1","1","1","1","1","2","3",51.15,1275.7,0,0,"1",0.110320532808956,"0"
"2","2","2","1",68,"1","2","1","3","3","3","1","1","1","3","2","3",41.95,2965.75,0,0,"1",0.000333814798038947,"0"
"2","1","2","2",31,"2","1","1","1","1","3","3","1","1","1","1","4",54.35,1647,0,0,"1",0.0342780730545188,"0"
"1","1","1","1",1,"2","1","1","1","1","1","1","1","3","1","2","3",56.25,56.25,0,0,"2",0.606867127399091,"0"
"2","1","2","1",21,"2","3","2","1","1","3","3","3","3","1","2","3",106.1,2249.95,0,2,"2",0.899890853994252,"0"
"1","1","2","1",63,"2","1","2","1","3","1","1","3","3","2","2","3",96,6109.75,0,0,"1",0.0056160689562485,"0"
"1","2","1","1",2,"2","1","2","1","1","1","1","1","3","1","2","1",79.75,159.4,0,0,"2",0.802738706694812,"0"
"1","1","2","2",61,"1","2","1","1","3","3","3","3","3","3","2","1",61.45,3751.15,0,5,"1",0.408296248005078,"0"
"1","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","1","3",68.65,68.65,0,0,"2",0.754356314462929,"0"
"2","1","1","1",18,"2","1","3","2","2","2","2","2","2","2","1","4",19.65,411.25,0,0,"1",0.0287102344103244,"0"
"1","1","2","2",6,"2","1","3","2","2","2","2","2","2","2","1","2",19,105.5,0,0,"1",0.076770298091175,"0"
"1","1","1","1",33,"2","3","2","1","3","1","1","3","3","1","2","3",100,3320.6,0,0,"1",0.191340391743763,"0"
"2","1","1","1",16,"2","1","3","2","2","2","2","2","2","1","1","1",20.25,327.45,0,0,"2",0.0922069524411735,"0"
"1","1","2","1",56,"2","1","2","1","1","3","3","3","3","1","2","3",98.7,5669.5,0,0,"1",0.0240913081537432,"0"
"2","1","1","2",23,"2","1","3","2","2","2","2","2","2","2","1","4",19.8,465.45,0,0,"1",0.0175546611745593,"0"
"2","1","1","1",9,"2","1","2","1","1","3","1","1","1","1","2","3",73.8,704.3,0,0,"1",0.617312225910592,"0"
"1","2","2","1",14,"2","3","2","1","3","1","1","3","3","1","2","3",100.2,1369.8,1,1,"2",0.848570018225528,"0"
"2","1","2","2",15,"2","3","2","1","1","1","1","1","1","1","2","1",74.9,1107.25,1,0,"2",0.529036483918387,"0"
"2","1","1","1",5,"2","1","3","2","2","2","2","2","2","1","1","2",20.05,95.55,0,0,"1",0.173219686816785,"0"
"2","1","2","1",61,"2","3","2","3","3","1","1","3","3","1","2","3",106.2,6375.2,0,0,"1",0.010738480520627,"0"
"2","1","2","2",70,"2","3","2","3","3","3","3","3","3","3","2","2",116.55,8152.3,0,0,"1",0.000198615497309696,"0"
"2","1","1","1",15,"2","3","2","3","1","1","1","3","3","1","2","3",99.7,1566.75,0,0,"1",0.454845371012088,"0"
"2","1","2","2",8,"2","1","3","2","2","2","2","2","2","3","1","4",19.7,130.25,0,0,"1",0.0126087485369468,"0"
"1","1","2","2",8,"2","1","3","2","2","2","2","2","2","3","1","4",19.5,162.15,0,0,"1",0.0139994819293815,"0"
"1","1","1","1",4,"1","2","1","3","1","1","1","1","1","1","2","4",29.15,110.05,0,0,"1",0.472050349245865,"0"
"1","1","1","1",34,"2","1","1","3","3","1","1","1","1","2","1","4",55,1885.15,0,0,"1",0.00866087390086539,"0"
"2","1","2","1",68,"2","3","1","3","3","3","3","3","3","3","2","2",90.8,6302.85,0,0,"1",0.000110365052516866,"0"
"1","1","2","2",45,"1","2","1","1","3","3","3","1","3","2","1","1",51,2264.5,0,2,"1",0.10890686875076,"0"
"1","2","1","1",9,"2","3","2","1","1","3","1","3","1","1","2","3",90.1,816.8,0,0,"1",0.744049640306296,"0"
"1","1","1","1",22,"2","3","1","3","1","1","3","1","1","1","2","4",59.05,1253.5,3,0,"1",0.0970595482072953,"0"
"1","1","1","1",2,"2","1","3","2","2","2","2","2","2","1","1","4",20.3,41.2,0,0,"1",0.217357820671837,"0"
"2","1","2","1",70,"2","3","1","1","3","3","3","3","1","3","1","1",72.95,5265.55,0,3,"1",0.0124668444800448,"0"
"1","1","1","2",10,"2","3","1","3","1","3","3","1","3","2","1","2",73.55,693.3,0,0,"1",0.076752442433715,"0"
"2","1","1","1",72,"2","3","1","3","1","3","3","3","3","3","1","2",84.3,5997.1,0,0,"1",9.77974738073551e-05,"0"
"1","1","2","2",49,"2","1","1","1","3","3","1","3","3","2","1","2",78,3824.2,0,0,"1",0.00273984112939771,"0"
"1","2","1","1",54,"2","3","1","1","3","1","3","3","1","2","1","4",72.1,3886.05,0,0,"1",0.00355992672259256,"0"
"1","1","1","1",71,"2","3","2","3","3","3","1","3","3","3","2","2",106.75,7283.25,0,0,"1",0.000362124375635855,"0"
"1","1","1","1",22,"2","1","3","2","2","2","2","2","2","2","2","4",19.25,412.55,0,0,"1",0.03171313834414,"0"
"1","1","2","2",50,"2","1","3","2","2","2","2","2","2","3","1","2",20.55,1070.25,0,0,"1",0.000443111108512887,"0"
"1","1","2","2",43,"2","1","3","2","2","2","2","2","2","2","1","4",20,817.95,0,0,"1",0.00351458068218439,"0"
"1","1","2","2",45,"2","3","3","2","2","2","2","2","2","3","2","2",24.65,1171.3,0,0,"1",0.00130637237804205,"0"
"2","2","1","1",64,"2","3","2","3","3","1","1","3","3","1","2","1",103.5,6548.65,0,0,"1",0.0111781324480046,"0"
"1","1","2","2",23,"2","3","3","2","2","2","2","2","2","3","1","4",23.85,625.65,4,0,"1",0.00464927471941971,"0"
"1","1","2","1",68,"2","3","3","2","2","2","2","2","2","3","1","2",25.8,1911.5,0,0,"1",0.00014664569202791,"0"
"1","1","1","1",1,"2","1","2","1","1","1","1","1","1","1","2","3",70.85,70.85,0,0,"2",0.794940630158445,"0"
"2","1","1","1",2,"2","1","2","1","1","1","1","1","1","1","2","2",69.8,134.7,0,0,"2",0.706904154790186,"0"
"2","1","1","1",26,"2","1","1","1","1","1","3","3","1","2","1","2",59.45,1507,0,0,"1",0.031807845282405,"0"
"2","1","2","1",55,"1","2","1","1","1","3","3","3","3","1","2","1",54.55,2978.3,0,6,"2",0.987995467149092,"0"
"2","1","1","1",14,"2","1","3","2","2","2","2","2","2","1","2","3",20.05,299.3,5,0,"1",0.128769060320941,"0"
"2","1","2","1",71,"2","1","1","3","1","3","3","3","3","3","2","3",82.55,5832.65,0,0,"1",0.000124531300845597,"0"
"2","1","1","1",64,"2","3","1","3","3","3","3","3","1","2","1","3",81.25,5567.55,0,0,"1",0.000775413772363499,"0"
"1","1","1","1",7,"2","1","1","1","1","1","3","3","3","1","2","2",70.75,450.8,0,0,"2",0.338191842984434,"0"
"1","1","1","1",57,"2","1","1","3","3","3","3","3","1","3","2","2",74.3,4166.35,0,0,"1",0.000258500496019582,"0"
"1","1","2","1",13,"2","3","2","1","3","3","1","3","1","1","1","3",94.1,1215.6,0,1,"2",0.760756424831075,"0"
"1","1","2","2",3,"1","2","1","3","1","1","1","1","1","1","1","2",29.7,91.7,0,0,"2",0.38824405493044,"0"
"2","2","2","1",72,"2","3","2","1","3","3","3","3","3","3","1","2",109.7,7898.45,0,0,"1",0.000326618819702089,"0"
"1","1","2","2",40,"2","3","2","1","3","3","1","3","1","1","2","2",96.35,3915.4,0,0,"1",0.0625703113232419,"0"
"2","1","2","1",14,"2","3","1","1","1","1","3","3","1","1","2","2",66.6,979.5,0,0,"1",0.252015030407288,"0"
"2","1","2","2",2,"2","1","1","1","1","1","1","1","1","1","2","3",44.5,90.05,5,0,"1",0.49101452047378,"0"
"2","2","1","1",66,"2","3","2","1","3","3","3","3","3","2","1","2",110.9,7432.05,0,6,"2",0.933491976362626,"0"
"1","1","2","1",38,"2","3","2","1","1","3","3","3","3","1","2","3",105,4026.4,0,3,"2",0.914382184214878,"0"
"2","1","1","2",1,"1","2","1","1","1","1","1","1","1","1","2","3",25.3,25.3,0,0,"2",0.702769430244822,"0"
"2","1","1","1",22,"2","1","1","1","3","1","3","1","1","2","2","2",55.15,1193.05,0,0,"2",0.0402619952508342,"0"
"2","1","1","1",1,"2","1","3","2","2","2","2","2","2","1","2","4",20.1,20.1,0,0,"2",0.275193030949292,"0"
"2","1","1","1",5,"2","1","2","1","1","1","1","3","1","1","2","4",80.1,398.55,0,0,"1",0.629190958865513,"0"
"2","1","2","2",29,"2","3","1","3","1","1","3","3","1","2","1","1",69.05,1958.45,0,0,"1",0.0210346021627642,"0"
"2","1","2","2",1,"2","1","2","1","1","1","1","1","1","1","2","4",69.9,69.9,0,0,"2",0.682559673977633,"0"
"1","1","1","1",3,"2","1","3","2","2","2","2","2","2","1","1","4",20.4,63.15,0,0,"1",0.202951974564155,"0"
"2","1","2","2",71,"2","1","3","2","2","2","2","2","2","3","1","2",19.7,1301.1,4,0,"1",5.93234541862443e-05,"0"
"2","1","1","2",9,"2","1","1","1","3","1","1","1","1","1","2","3",50.1,484.05,0,0,"1",0.322738027568713,"0"
"2","1","1","1",43,"2","3","2","1","3","1","1","3","3","1","2","3",101.4,4528,0,4,"2",0.965564464492327,"0"
"1","1","1","1",48,"2","3","1","3","3","3","1","3","3","2","2","2",83.45,3887.85,0,0,"1",0.00439103304813484,"0"
"2","1","1","1",26,"2","3","2","3","3","1","1","1","1","1","2","2",86.65,2208.75,0,0,"1",0.136415410990383,"0"
"1","1","1","1",9,"2","1","3","2","2","2","2","2","2","1","1","1",20.15,238.15,0,0,"1",0.167298227657831,"0"
"2","1","1","1",1,"2","1","2","1","1","1","1","1","3","1","2","3",80.8,80.8,0,0,"2",0.772070424782712,"0"
"1","1","2","2",46,"2","1","3","2","2","2","2","2","2","3","1","2",19.4,958.15,0,2,"1",0.0113650672703082,"0"
"2","1","1","1",2,"2","3","1","1","1","1","1","1","3","1","1","1",62.05,118.3,0,0,"2",0.518434031280148,"0"
"2","2","1","1",1,"2","3","2","1","1","1","1","1","1","1","2","3",76.45,76.45,0,0,"2",0.859559896216656,"0"
"2","1","2","2",64,"1","2","1","3","1","3","3","3","3","3","2","1",60.05,3845.45,0,0,"1",0.000334149493619111,"0"
"1","2","1","1",12,"2","3","2","1","3","1","1","3","1","1","2","3",91.3,1094.5,0,1,"2",0.879925228407376,"0"
"2","2","2","1",6,"2","1","2","1","1","3","1","3","3","1","2","3",95.75,573.75,0,1,"2",0.902435141573904,"0"
"1","1","2","1",59,"2","1","3","2","2","2","2","2","2","2","1","4",20.35,1267,0,4,"1",0.24109186423441,"0"
"1","1","1","1",7,"2","1","2","1","3","1","1","3","3","2","2","4",94.05,633.45,0,0,"1",0.311362980959075,"0"
"1","2","2","1",72,"2","3","1","3","3","3","1","3","3","3","2","2",84.1,6129.65,0,0,"1",0.000157737720575332,"0"
"2","2","1","1",16,"2","1","2","1","1","1","1","1","3","1","2","3",78.75,1218.25,0,0,"1",0.58048085719487,"0"
"2","1","2","1",25,"2","3","1","1","1","3","1","1","1","1","1","2",55.55,1405.3,0,0,"1",0.101400773556855,"0"
"1","1","2","1",34,"2","3","1","3","3","1","3","1","1","1","1","3",62.65,2274.9,0,3,"2",0.711451329093346,"0"
"1","1","1","1",1,"2","3","2","1","1","1","1","1","1","1","2","3",74.5,74.5,0,0,"2",0.848192284315498,"0"
"1","1","2","2",10,"2","3","2","1","3","3","1","3","3","1","2","2",102.1,1068.85,0,0,"2",0.477086289484772,"0"
"2","1","2","1",24,"2","1","3","2","2","2","2","2","2","2","1","4",20.1,533.9,0,0,"1",0.0164317098631204,"0"
"1","1","2","2",10,"2","3","1","3","3","1","1","3","1","2","1","3",70.3,676.15,0,0,"1",0.0965320119438492,"0"
"2","1","2","1",69,"2","1","1","3","3","1","1","1","1","2","2","2",53.65,3804.4,0,0,"1",0.000632249565267312,"0"
"2","1","1","1",57,"2","1","3","2","2","2","2","2","2","3","1","4",20.75,1118.8,0,0,"1",0.00024269507880167,"0"
